SIMULATE-EX|Main PlantRoom|Done|4.1s
  DUCT MVHR-03|SystemZone:Ensuite_8->Damper:3.77016756905621            var8  n=8760 min=600.000 max=600.000 mean=600.000
  DUCT MVHR-03|Junction:Part O Branch Junction->Damper:171.427909252452 var1  n=8760 min=8.000 max=8.000 mean=8.000
  DUCT MVHR-03|Junction:Part O Branch Junction->Damper:171.427909252452 var2  n=8760 min=-196.621 max=-196.621 mean=-196.621
  DUCT MVHR-03|Junction:Part O Branch Junction->Damper:171.427909252452 var3  n=8760 min=9.886 max=34.039 mean=16.682
  DUCT MVHR-03|Junction:Part O Branch Junction->Damper:171.427909252452 var4  n=8760 min=0.002 max=0.014 mean=0.006
  DUCT MVHR-03|Junction:Part O Branch Junction->Damper:171.427909252452 var5  n=8760 min=23.672 max=86.986 mean=53.584
  DUCT MVHR-03|Junction:Part O Branch Junction->Damper:171.427909252452 var6  n=8760 min=4.098 max=23.179 mean=11.551
  DUCT MVHR-03|Junction:Part O Branch Junction->Damper:171.427909252452 var7  n=8760 min=16.560 max=67.753 mean=32.980
  DUCT MVHR-03|Junction:Part O Branch Junction->Damper:171.427909252452 var8  n=8760 min=600.000 max=600.000 mean=600.000
  DUCT MVHR-03|Junction:Junction Return->Junction:Junction Exhaust Air  var1  n=8760 min=63.000 max=63.000 mean=63.000
  DUCT MVHR-03|Junction:Junction Return->Junction:Junction Exhaust Air  var2  n=8760 min=0.000 max=0.000 mean=0.000
  DUCT MVHR-03|Junction:Junction Return->Junction:Junction Exhaust Air  var3  n=8760 min=11.996 max=33.028 mean=19.139
  DUCT MVHR-03|Junction:Junction Return->Junction:Junction Exhaust Air  var4  n=8760 min=0.003 max=0.015 mean=0.007
  DUCT MVHR-03|Junction:Junction Return->Junction:Junction Exhaust Air  var5  n=8760 min=20.721 max=79.947 mean=48.238
  DUCT MVHR-03|Junction:Junction Return->Junction:Junction Exhaust Air  var6  n=8760 min=5.496 max=23.165 mean=12.892
  DUCT MVHR-03|Junction:Junction Return->Junction:Junction Exhaust Air  var7  n=8760 min=19.258 max=67.736 mean=36.271
  DUCT MVHR-03|Junction:Junction Return->Junction:Junction Exhaust Air  var8  n=8760 min=600.000 max=600.000 mean=600.000
  DUCT MVHR-03|Damper:25.9136333569714->Junction:Part O Branch Junction var1  n=8760 min=55.000 max=55.000 mean=55.000
  DUCT MVHR-03|Damper:25.9136333569714->Junction:Part O Branch Junction var2  n=8760 min=-201.126 max=-201.126 mean=-201.126
  DUCT MVHR-03|Damper:25.9136333569714->Junction:Part O Branch Junction var3  n=8760 min=9.886 max=34.039 mean=16.682
  DUCT MVHR-03|Damper:25.9136333569714->Junction:Part O Branch Junction var4  n=8760 min=0.002 max=0.014 mean=0.006
  DUCT MVHR-03|Damper:25.9136333569714->Junction:Part O Branch Junction var5  n=8760 min=23.672 max=86.986 mean=53.584
  DUCT MVHR-03|Damper:25.9136333569714->Junction:Part O Branch Junction var6  n=8760 min=4.098 max=23.179 mean=11.551
  DUCT MVHR-03|Damper:25.9136333569714->Junction:Part O Branch Junction var7  n=8760 min=16.560 max=67.753 mean=32.980
  DUCT MVHR-03|Damper:25.9136333569714->Junction:Part O Branch Junction var8  n=8760 min=600.000 max=600.000 mean=600.000
  DUCT MVHR-03|Damper:3.77016756905621->Junction:Part O Branch Junction var1  n=8760 min=8.000 max=8.000 mean=8.000
  DUCT MVHR-03|Damper:3.77016756905621->Junction:Part O Branch Junction var2  n=8760 min=-201.126 max=-201.126 mean=-201.126
  DUCT MVHR-03|Damper:3.77016756905621->Junction:Part O Branch Junction var3  n=8760 min=15.081 max=79.803 mean=36.028
