DisplacementVent cleared
SIMULATE-EX|Main PlantRoom|Done|6.3s
  DUCT MVHR-02|Damper:3.15233098071178->SystemZone:Bedroom 2_3          var6  n=8760 min=-6.051 max=22.561 mean=8.124
  DUCT MVHR-02|Damper:3.15233098071178->SystemZone:Bedroom 2_3          var7  n=8760 min=-0.606 max=65.504 mean=25.599
  DUCT MVHR-02|Damper:3.15233098071178->SystemZone:Bedroom 2_3          var8  n=8760 min=600.000 max=600.000 mean=600.000
  DUCT MVHR-02|Damper:7.35272125882989->SystemZone:Ensuite_5            var1  n=8760 min=8.000 max=8.000 mean=8.000
  DUCT MVHR-02|Damper:7.35272125882989->SystemZone:Ensuite_5            var2  n=8760 min=-199.408 max=-199.408 mean=-199.408
  DUCT MVHR-02|Damper:7.35272125882989->SystemZone:Ensuite_5            var3  n=8760 min=9.843 max=29.186 mean=16.410
  DUCT MVHR-02|Damper:7.35272125882989->SystemZone:Ensuite_5            var4  n=8760 min=0.002 max=0.014 mean=0.006
  DUCT MVHR-02|Damper:7.35272125882989->SystemZone:Ensuite_5            var5  n=8760 min=25.161 max=87.592 mean=54.448
  DUCT MVHR-02|Damper:7.35272125882989->SystemZone:Ensuite_5            var6  n=8760 min=4.102 max=22.147 mean=11.439
  DUCT MVHR-02|Damper:7.35272125882989->SystemZone:Ensuite_5            var7  n=8760 min=16.569 max=64.020 mean=32.702
  DUCT MVHR-02|Damper:7.35272125882989->SystemZone:Ensuite_5            var8  n=8760 min=600.000 max=600.000 mean=600.000
  DUCT MVHR-02|Junction:Junction Fresh Air->Fan:Fresh Air Fan           var1  n=8760 min=63.000 max=63.000 mean=63.000
  DUCT MVHR-02|Junction:Junction Fresh Air->Fan:Fresh Air Fan           var2  n=8760 min=0.000 max=0.000 mean=0.000
  DUCT MVHR-02|Junction:Junction Fresh Air->Fan:Fresh Air Fan           var3  n=8760 min=-5.900 max=30.600 mean=10.000
  DUCT MVHR-02|Junction:Junction Fresh Air->Fan:Fresh Air Fan           var4  n=8760 min=0.002 max=0.014 mean=0.006
  DUCT MVHR-02|Junction:Junction Fresh Air->Fan:Fresh Air Fan           var5  n=8760 min=33.000 max=100.000 mean=79.723
  DUCT MVHR-02|Junction:Junction Fresh Air->Fan:Fresh Air Fan           var6  n=8760 min=-6.051 max=22.561 mean=8.124
  DUCT MVHR-02|Junction:Junction Fresh Air->Fan:Fresh Air Fan           var7  n=8760 min=-0.606 max=65.504 mean=25.599
  DUCT MVHR-02|Junction:Junction Fresh Air->Fan:Fresh Air Fan           var8  n=8760 min=600.000 max=600.000 mean=600.000
  DUCT MVHR-02|SystemZone:Ensuite_5->Damper:7.35270348394994            var1  n=8760 min=8.000 max=8.000 mean=8.000
  DUCT MVHR-02|SystemZone:Ensuite_5->Damper:7.35270348394994            var2  n=8760 min=-199.408 max=-199.408 mean=-199.408
  DUCT MVHR-02|SystemZone:Ensuite_5->Damper:7.35270348394994            var3  n=8760 min=13.042 max=26.841 mean=18.979
  DUCT MVHR-02|SystemZone:Ensuite_5->Damper:7.35270348394994            var4  n=8760 min=0.004 max=0.016 mean=0.009
  DUCT MVHR-02|SystemZone:Ensuite_5->Damper:7.35270348394994            var5  n=8760 min=42.852 max=98.318 mean=64.476
  DUCT MVHR-02|SystemZone:Ensuite_5->Damper:7.35270348394994            var6  n=8760 min=8.184 max=23.165 mean=14.848
  DUCT MVHR-02|SystemZone:Ensuite_5->Damper:7.35270348394994            var7  n=8760 min=24.823 max=67.957 mean=41.442
  DUCT MVHR-02|SystemZone:Ensuite_5->Damper:7.35270348394994            var8  n=8760 min=600.000 max=600.000 mean=600.000
  DUCT MVHR-01|SystemZone:Studio 1_0->Junction:Part O Branch Junction   var1  n=8760 min=30.000 max=30.000 mean=30.000
  DUCT MVHR-01|SystemZone:Studio 1_0->Junction:Part O Branch Junction   var2  n=8760 min=-66.667 max=-66.667 mean=-66.667
  DUCT MVHR-01|SystemZone:Studio 1_0->Junction:Part O Branch Junction   var3  n=8760 min=8.675 max=30.311 mean=16.215
  DUCT MVHR-01|SystemZone:Studio 1_0->Junction:Part O Branch Junction   var4  n=8760 min=0.003 max=0.014 mean=0.007
  DUCT MVHR-01|SystemZone:Studio 1_0->Junction:Part O Branch Junction   var5  n=8760 min=30.693 max=91.238 mean=58.346
  DUCT MVHR-01|SystemZone:Studio 1_0->Junction:Part O Branch Junction   var6  n=8760 min=3.778 max=22.481 mean=11.711
  DUCT MVHR-01|SystemZone:Studio 1_0->Junction:Part O Branch Junction   var7  n=8760 min=15.965 max=65.214 mean=33.353
  DUCT MVHR-01|SystemZone:Studio 1_0->Junction:Part O Branch Junction   var8  n=8760 min=600.000 max=600.000 mean=600.000
  DUCT MVHR-01|Junction:Part O Branch Junction->Fan:Return Air Fan      var1  n=8760 min=30.000 max=30.000 mean=30.000
  DUCT MVHR-01|Junction:Part O Branch Junction->Fan:Return Air Fan      var2  n=8760 min=-66.667 max=-66.667 mean=-66.667
  DUCT MVHR-01|Junction:Part O Branch Junction->Fan:Return Air Fan      var3  n=8760 min=9.980 max=29.474 mean=17.079
  DUCT MVHR-01|Junction:Part O Branch Junction->Fan:Return Air Fan      var4  n=8760 min=0.003 max=0.015 mean=0.008
  DUCT MVHR-01|Junction:Part O Branch Junction->Fan:Return Air Fan      var5  n=8760 min=35.778 max=91.845 mean=60.837
  DUCT MVHR-01|Junction:Part O Branch Junction->Fan:Return Air Fan      var6  n=8760 min=5.178 max=22.645 mean=12.745
  DUCT MVHR-01|Junction:Part O Branch Junction->Fan:Return Air Fan      var7  n=8760 min=18.648 max=65.878 mean=35.909
  DUCT MVHR-01|Junction:Part O Branch Junction->Fan:Return Air Fan      var8  n=8760 min=600.000 max=600.000 mean=600.000
  DUCT MVHR-01|Junction:Part O Branch Junction->Damper:1786.95739321303 var1  n=8760 min=22.000 max=22.000 mean=22.000
  DUCT MVHR-01|Junction:Part O Branch Junction->Damper:1786.95739321303 var2  n=8760 min=-66.667 max=-66.667 mean=-66.667
  DUCT MVHR-01|Junction:Part O Branch Junction->Damper:1786.95739321303 var3  n=8760 min=8.675 max=30.311 mean=16.215
  DUCT MVHR-01|Junction:Part O Branch Junction->Damper:1786.95739321303 var4  n=8760 min=0.003 max=0.014 mean=0.007
  DUCT MVHR-01|Junction:Part O Branch Junction->Damper:1786.95739321303 var5  n=8760 min=30.693 max=91.238 mean=58.346
  DUCT MVHR-01|Junction:Part O Branch Junction->Damper:1786.95739321303 var6  n=8760 min=3.778 max=22.481 mean=11.711
  DUCT MVHR-01|Junction:Part O Branch Junction->Damper:1786.95739321303 var7  n=8760 min=15.965 max=65.214 mean=33.353
  DUCT MVHR-01|Junction:Part O Branch Junction->Damper:1786.95739321303 var8  n=8760 min=600.000 max=600.000 mean=600.000
  DUCT MVHR-01|Junction:Junction Fresh Air->Fan:Fresh Air Fan           var1  n=8760 min=30.000 max=30.000 mean=30.000
  DUCT MVHR-01|Junction:Junction Fresh Air->Fan:Fresh Air Fan           var2  n=8760 min=0.000 max=0.000 mean=0.000
  DUCT MVHR-01|Junction:Junction Fresh Air->Fan:Fresh Air Fan           var3  n=8760 min=-5.900 max=30.600 mean=10.000
  DUCT MVHR-01|Junction:Junction Fresh Air->Fan:Fresh Air Fan           var4  n=8760 min=0.002 max=0.014 mean=0.006
  DUCT MVHR-01|Junction:Junction Fresh Air->Fan:Fresh Air Fan           var5  n=8760 min=33.000 max=100.000 mean=79.723
  DUCT MVHR-01|Junction:Junction Fresh Air->Fan:Fresh Air Fan           var6  n=8760 min=-6.051 max=22.561 mean=8.124
  DUCT MVHR-01|Junction:Junction Fresh Air->Fan:Fresh Air Fan           var7  n=8760 min=-0.606 max=65.504 mean=25.599
  DUCT MVHR-01|Junction:Junction Fresh Air->Fan:Fresh Air Fan           var8  n=8760 min=600.000 max=600.000 mean=600.000
  DUCT MVHR-01|Fan:Return Air Fan->Junction:Junction Return             var1  n=8760 min=30.000 max=30.000 mean=30.000
  DUCT MVHR-01|Fan:Return Air Fan->Junction:Junction Return             var2  n=8760 min=0.000 max=0.000 mean=0.000
  DUCT MVHR-01|Fan:Return Air Fan->Junction:Junction Return             var3  n=8760 min=9.980 max=29.474 mean=17.079
  DUCT MVHR-01|Fan:Return Air Fan->Junction:Junction Return             var4  n=8760 min=0.003 max=0.015 mean=0.008
  DUCT MVHR-01|Fan:Return Air Fan->Junction:Junction Return             var5  n=8760 min=35.778 max=91.845 mean=60.837
  DUCT MVHR-01|Fan:Return Air Fan->Junction:Junction Return             var6  n=8760 min=5.178 max=22.645 mean=12.745
  DUCT MVHR-01|Fan:Return Air Fan->Junction:Junction Return             var7  n=8760 min=18.648 max=65.878 mean=35.909
  DUCT MVHR-01|Fan:Return Air Fan->Junction:Junction Return             var8  n=8760 min=600.000 max=600.000 mean=600.000
  DUCT MVHR-01|Fan:Fresh Air Fan->Damper:1.29903811034702               var1  n=8760 min=30.000 max=30.000 mean=30.000
  DUCT MVHR-01|Fan:Fresh Air Fan->Damper:1.29903811034702               var2  n=8760 min=466.667 max=466.667 mean=466.667
  DUCT MVHR-01|Fan:Fresh Air Fan->Damper:1.29903811034702               var3  n=8760 min=-5.900 max=30.600 mean=10.000
  DUCT MVHR-01|Fan:Fresh Air Fan->Damper:1.29903811034702               var4  n=8760 min=0.002 max=0.014 mean=0.006
  DUCT MVHR-01|Fan:Fresh Air Fan->Damper:1.29903811034702               var5  n=8760 min=33.000 max=100.000 mean=79.723
  DUCT MVHR-01|Fan:Fresh Air Fan->Damper:1.29903811034702               var6  n=8760 min=-6.051 max=22.561 mean=8.124
  DUCT MVHR-01|Fan:Fresh Air Fan->Damper:1.29903811034702               var7  n=8760 min=-0.606 max=65.504 mean=25.599
  DUCT MVHR-01|Fan:Fresh Air Fan->Damper:1.29903811034702               var8  n=8760 min=600.000 max=600.000 mean=600.000
  DUCT MVHR-01|Damper:918.960311873252->SystemZone:Bathroom_2           var1  n=8760 min=8.000 max=8.000 mean=8.000
  DUCT MVHR-01|Damper:918.960311873252->SystemZone:Bathroom_2           var2  n=8760 min=-66.667 max=-66.667 mean=-66.667
  DUCT MVHR-01|Damper:918.960311873252->SystemZone:Bathroom_2           var3  n=8760 min=8.675 max=30.311 mean=16.215
  DUCT MVHR-01|Damper:918.960311873252->SystemZone:Bathroom_2           var4  n=8760 min=0.003 max=0.014 mean=0.007
  DUCT MVHR-01|Damper:918.960311873252->SystemZone:Bathroom_2           var5  n=8760 min=30.693 max=91.238 mean=58.346
  DUCT MVHR-01|Damper:918.960311873252->SystemZone:Bathroom_2           var6  n=8760 min=3.778 max=22.481 mean=11.711
  DUCT MVHR-01|Damper:918.960311873252->SystemZone:Bathroom_2           var7  n=8760 min=15.965 max=65.214 mean=33.353
  DUCT MVHR-01|Damper:918.960311873252->SystemZone:Bathroom_2           var8  n=8760 min=600.000 max=600.000 mean=600.000
  DUCT MVHR-01|Damper:1786.95739321303->Junction:Part O Branch Junction var1  n=8760 min=22.000 max=22.000 mean=22.000
  DUCT MVHR-01|Damper:1786.95739321303->Junction:Part O Branch Junction var2  n=8760 min=-66.667 max=-66.667 mean=-66.667
  DUCT MVHR-01|Damper:1786.95739321303->Junction:Part O Branch Junction var3  n=8760 min=8.675 max=30.311 mean=16.215
  DUCT MVHR-01|Damper:1786.95739321303->Junction:Part O Branch Junction var4  n=8760 min=0.003 max=0.014 mean=0.007
  DUCT MVHR-01|Damper:1786.95739321303->Junction:Part O Branch Junction var5  n=8760 min=30.693 max=91.238 mean=58.346
  DUCT MVHR-01|Damper:1786.95739321303->Junction:Part O Branch Junction var6  n=8760 min=3.778 max=22.481 mean=11.711
  DUCT MVHR-01|Damper:1786.95739321303->Junction:Part O Branch Junction var7  n=8760 min=15.965 max=65.214 mean=33.353
  DUCT MVHR-01|Damper:1786.95739321303->Junction:Part O Branch Junction var8  n=8760 min=600.000 max=600.000 mean=600.000
  DUCT MVHR-01|Junction:Junction Return->Junction:Junction Exhaust Air  var1  n=8760 min=30.000 max=30.000 mean=30.000
  DUCT MVHR-01|Junction:Junction Return->Junction:Junction Exhaust Air  var2  n=8760 min=0.000 max=0.000 mean=0.000
  DUCT MVHR-01|Junction:Junction Return->Junction:Junction Exhaust Air  var3  n=8760 min=9.980 max=29.474 mean=17.079
  DUCT MVHR-01|Junction:Junction Return->Junction:Junction Exhaust Air  var4  n=8760 min=0.003 max=0.015 mean=0.008
  DUCT MVHR-01|Junction:Junction Return->Junction:Junction Exhaust Air  var5  n=8760 min=35.778 max=91.845 mean=60.837
  DUCT MVHR-01|Junction:Junction Return->Junction:Junction Exhaust Air  var6  n=8760 min=5.178 max=22.645 mean=12.745
  DUCT MVHR-01|Junction:Junction Return->Junction:Junction Exhaust Air  var7  n=8760 min=18.648 max=65.878 mean=35.909
  DUCT MVHR-01|Junction:Junction Return->Junction:Junction Exhaust Air  var8  n=8760 min=600.000 max=600.000 mean=600.000
  DUCT MVHR-01|Damper:918.959539445048->Junction:Part O Branch Junction var1  n=8760 min=8.000 max=8.000 mean=8.000
  DUCT MVHR-01|Damper:918.959539445048->Junction:Part O Branch Junction var2  n=8760 min=-66.667 max=-66.667 mean=-66.667
  DUCT MVHR-01|Damper:918.959539445048->Junction:Part O Branch Junction var3  n=8760 min=13.157 max=27.919 mean=19.455
  DUCT MVHR-01|Damper:918.959539445048->Junction:Part O Branch Junction var4  n=8760 min=0.005 max=0.017 mean=0.009
  DUCT MVHR-01|Damper:918.959539445048->Junction:Part O Branch Junction var5  n=8760 min=43.506 max=100.000 mean=65.639
  DUCT MVHR-01|Damper:918.959539445048->Junction:Part O Branch Junction var6  n=8760 min=8.742 max=23.618 mean=15.401
  DUCT MVHR-01|Damper:918.959539445048->Junction:Part O Branch Junction var7  n=8760 min=26.040 max=69.675 mean=42.950
  DUCT MVHR-01|Damper:918.959539445048->Junction:Part O Branch Junction var8  n=8760 min=600.000 max=600.000 mean=600.000
  DUCT MVHR-01|Damper:1.29903811034702->SystemZone:Studio 1_0           var1  n=8760 min=30.000 max=30.000 mean=30.000
  DUCT MVHR-01|Damper:1.29903811034702->SystemZone:Studio 1_0           var2  n=8760 min=-66.667 max=-66.667 mean=-66.667
  DUCT MVHR-01|Damper:1.29903811034702->SystemZone:Studio 1_0           var3  n=8760 min=-5.900 max=30.600 mean=10.000
  DUCT MVHR-01|Damper:1.29903811034702->SystemZone:Studio 1_0           var4  n=8760 min=0.002 max=0.014 mean=0.006
  DUCT MVHR-01|Damper:1.29903811034702->SystemZone:Studio 1_0           var5  n=8760 min=33.000 max=100.000 mean=79.723
  DUCT MVHR-01|Damper:1.29903811034702->SystemZone:Studio 1_0           var6  n=8760 min=-6.051 max=22.561 mean=8.124
  DUCT MVHR-01|Damper:1.29903811034702->SystemZone:Studio 1_0           var7  n=8760 min=-0.606 max=65.504 mean=25.599
  DUCT MVHR-01|Damper:1.29903811034702->SystemZone:Studio 1_0           var8  n=8760 min=600.000 max=600.000 mean=600.000
  DUCT MVHR-01|Junction:Part O Branch Junction->Damper:918.960311873252 var1  n=8760 min=8.000 max=8.000 mean=8.000
  DUCT MVHR-01|Junction:Part O Branch Junction->Damper:918.960311873252 var2  n=8760 min=-66.667 max=-66.667 mean=-66.667
  DUCT MVHR-01|Junction:Part O Branch Junction->Damper:918.960311873252 var3  n=8760 min=8.675 max=30.311 mean=16.215
  DUCT MVHR-01|Junction:Part O Branch Junction->Damper:918.960311873252 var4  n=8760 min=0.003 max=0.014 mean=0.007
  DUCT MVHR-01|Junction:Part O Branch Junction->Damper:918.960311873252 var5  n=8760 min=30.693 max=91.238 mean=58.346
  DUCT MVHR-01|Junction:Part O Branch Junction->Damper:918.960311873252 var6  n=8760 min=3.778 max=22.481 mean=11.711
  DUCT MVHR-01|Junction:Part O Branch Junction->Damper:918.960311873252 var7  n=8760 min=15.965 max=65.214 mean=33.353
  DUCT MVHR-01|Junction:Part O Branch Junction->Damper:918.960311873252 var8  n=8760 min=600.000 max=600.000 mean=600.000
  DUCT MVHR-01|SystemZone:Bathroom_2->Damper:918.959539445048           var1  n=8760 min=8.000 max=8.000 mean=8.000
  DUCT MVHR-01|SystemZone:Bathroom_2->Damper:918.959539445048           var2  n=8760 min=-66.667 max=-66.667 mean=-66.667
  DUCT MVHR-01|SystemZone:Bathroom_2->Damper:918.959539445048           var3  n=8760 min=13.157 max=27.919 mean=19.455
  DUCT MVHR-01|SystemZone:Bathroom_2->Damper:918.959539445048           var4  n=8760 min=0.005 max=0.017 mean=0.009
  DUCT MVHR-01|SystemZone:Bathroom_2->Damper:918.959539445048           var5  n=8760 min=43.506 max=100.000 mean=65.639
  DUCT MVHR-01|SystemZone:Bathroom_2->Damper:918.959539445048           var6  n=8760 min=8.742 max=23.618 mean=15.401
  DUCT MVHR-01|SystemZone:Bathroom_2->Damper:918.959539445048           var7  n=8760 min=26.040 max=69.675 mean=42.950
  DUCT MVHR-01|SystemZone:Bathroom_2->Damper:918.959539445048           var8  n=8760 min=600.000 max=600.000 mean=600.000
WROTE C:/TasOut/b0r5/ducts-dv0.csv (352 series)
